timestamp,source,class_name,confidence,x1,y1,x2,y2
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_74,car,0.2927,1864.13,38.26,1899.77,84.36
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_75,person,0.7264,1805.53,4.1,1844.7,93.88
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_76,person,0.7018,1804.33,5.49,1843.52,95.78
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_77,person,0.6891,1803.96,9.43,1843.67,97.64
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_78,person,0.6375,1803.72,19.14,1844.04,102.74
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_79,person,0.7376,1803.31,21.04,1843.91,107.98
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_80,person,0.7074,1804.0,24.98,1842.58,107.14
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_81,person,0.6823,1802.75,22.95,1843.15,108.81
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_82,person,0.6567,1803.28,24.54,1843.12,108.63
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_82,car,0.2734,1860.76,58.65,1893.43,98.74
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_83,person,0.6537,1802.27,28.69,1840.04,108.6
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_84,person,0.6598,1802.32,32.34,1837.48,110.23
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_85,person,0.665,1803.0,30.91,1843.92,110.13
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_86,person,0.6813,1801.78,33.83,1838.31,114.43
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_87,person,0.7099,1801.94,37.53,1841.74,116.47
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_88,person,0.6705,1802.68,37.89,1842.83,118.83
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_89,person,0.6906,1802.05,40.59,1841.53,119.47
2026-05-21 16:38:50,Cars Moving On Road Stock Footage - Free Download.mp4_frame_90,person,0.6876,1802.16,40.21,1847.29,120.32
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_91,person,0.6058,1802.75,42.64,1844.3,122.15
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_92,person,0.5945,1803.92,43.19,1843.1,126.91
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_93,person,0.6544,1802.21,42.49,1843.57,129.11
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_94,person,0.6133,1802.41,44.06,1844.25,128.83
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_95,person,0.5911,1803.58,44.66,1847.13,129.47
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_95,car,0.271,1863.59,77.67,1894.63,119.84
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_96,person,0.5836,1802.88,43.46,1848.38,129.98
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_97,person,0.568,1802.25,43.89,1850.69,132.27
2026-05-21 16:38:51,Cars Moving On Road Stock Footage - Free Download.mp4_frame_98,person,0.5137,1801.23,47.4,1848.41,135.82
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_99,person,0.2961,1802.97,51.62,1845.49,137.43
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_99,car,0.2603,104.88,0.28,223.27,44.71
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_100,car,0.3068,107.71,4.09,220.46,47.97
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_100,person,0.281,1811.57,60.79,1846.69,140.82
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_101,person,0.4571,1807.63,60.85,1846.07,143.71
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_101,car,0.329,106.63,2.7,215.09,50.95
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_101,person,0.2874,1869.24,85.99,1897.87,136.28
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_102,person,0.4966,1806.32,63.85,1848.04,144.52
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_102,car,0.3022,109.6,4.82,215.39,47.52
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_103,person,0.4672,1807.31,62.34,1844.06,145.34
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_104,person,0.613,1808.79,59.5,1844.22,147.8
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_104,car,0.3067,926.28,3.32,979.18,35.91
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_105,person,0.5481,1810.06,67.61,1846.63,148.11
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_105,car,0.436,110.27,0.93,220.78,53.97
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_105,car,0.4161,926.36,3.15,978.94,37.82
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_106,person,0.5551,1807.66,64.97,1845.67,148.94
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_106,car,0.5525,109.54,0.07,223.03,57.14
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_106,car,0.4002,928.18,1.29,978.78,40.61
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_106,car,0.3069,1013.64,3.39,1062.4,39.77
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_107,car,0.6919,110.29,0.0,223.62,55.96
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_107,person,0.5598,1807.87,68.76,1851.51,151.03
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_107,car,0.5128,250.96,7.7,336.19,59.29
2026-05-21 16:38:52,Cars Moving On Road Stock Footage - Free Download.mp4_frame_107,car,0.3394,926.33,2.46,978.64,43.77
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_108,car,0.6864,110.24,0.3,224.18,56.95
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_108,car,0.5658,252.88,8.38,332.91,59.77
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_108,person,0.5343,1809.9,67.62,1848.52,152.39
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_108,car,0.457,925.45,2.3,978.9,44.77
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_109,car,0.5751,110.16,0.46,224.77,57.96
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_109,person,0.5425,1808.09,67.5,1854.32,153.32
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_109,car,0.4252,257.34,10.95,334.47,59.95
2026-05-21 16:38:53,Cars Moving On Road Stock Footage - Free Download.mp4_frame_109,car,0.3561,926.76,2.07,979.0,44.85
